date;first_name;gender;product_name;category;price;quantity;revenue;customer_country;platform;marketing_channel;nps_score
10/06/2024;Marc;Male;AI Course for Beginners;Course;108;4;432;Poland;Teachable;TikTok;9
8/26/2024;Willdon;Male;Notion Second Brain;Template;110;1;110;Indonesia;Gumroad;YouTube;7
10/20/2024;Avivah;Female;Notion Second Brain;Coaching Program;121;5;605;Poland;Teachable;YouTube;1
11/07/2024;Ardith;Genderqueer;Project Management Toolkit;Template;68;4;272;Sweden;Direct;Facebook Ads;1
01/10/2025;Kenton;Male;Project Management Toolkit;Subscription;43;4;172;Philippines;Kajabi;Organic Search;10
9/29/2024;Raychel;Female;Masterclass: Digital Marketing;Webinar;132;1;132;Canada;Direct;Paid Ads;10
11/09/2024;Wallache;Male;AI Course for Beginners;Subscription;59;4;236;Indonesia;Direct;Instagram;6
12/07/2024;Pauly;Male;Productivity Booster Pack;Coaching Program;138;3;414;Indonesia;Teachable;Affiliate;1
3/26/2025;Trumann;Male;Productivity Booster Pack;Template;25;4;100;Vietnam;Kajabi;Instagram;5
02/11/2025;Sly;Male;Project Management Toolkit;E-book;115;3;345;Australia;Kajabi;Paid Ads;3
3/18/2025;Verna;Female;Financial Tracker;Webinar;44;2;88;Indonesia;Teachable;Facebook Ads;1
06/12/2025;Allyn;Male;Content Calendar Pro;E-book;82;2;164;Brazil;Kajabi;Affiliate;8
4/22/2025;Kelcey;Female;Habit Tracker for Creators;Coaching Program;125;4;500;Portugal;Kajabi;Instagram;1
12/31/2024;Farris;Male;Project Management Toolkit;Webinar;44;5;220;France;Gumroad;TikTok;6
09/07/2024;Maure;Female;Project Management Toolkit;Subscription;143;1;143;Indonesia;Direct;Affiliate;6
12/18/2024;Rog;Male;AI Course for Beginners;E-book;42;4;168;United States;Teachable;Affiliate;5
12/30/2024;Chandler;Male;Project Management Toolkit;Course;78;5;390;Indonesia;Gumroad;Paid Ads;10
09/06/2024;Yul;Male;Financial Tracker;Course;82;3;246;China;Teachable;Paid Ads;5
12/10/2024;Elsie;Female;AI Course for Beginners;E-book;28;3;84;China;Teachable;TikTok;10
02/03/2025;Augustin;Male;Notion Second Brain;Coaching Program;134;4;536;China;Shopify;YouTube;3
7/28/2024;Gerard;Male;Content Calendar Pro;E-book;42;5;210;Dominican Republic;Shopify;Facebook Ads;9
2/28/2025;Ainslee;Female;Project Management Toolkit;Webinar;20;5;100;Uganda;Gumroad;Email;6
08/07/2024;Wadsworth;Male;Project Management Toolkit;Course;39;3;117;Russia;ClickFunnels;Email;8
2/27/2025;Christabella;Female;Ultimate Planner Hub;Course;72;4;288;Cuba;Gumroad;Facebook Ads;8
9/26/2024;Harrietta;Female;Content Calendar Pro;Template;52;5;260;Myanmar;Shopify;YouTube;7
02/11/2025;Garvey;Male;Habit Tracker for Creators;Course;139;3;417;Brazil;Shopify;TikTok;0
08/02/2024;Griselda;Genderfluid;AI Course for Beginners;Course;142;2;284;Philippines;Shopify;Instagram;3
11/08/2024;Graig;Male;Financial Tracker;Course;112;1;112;China;Teachable;Organic Search;4
11/03/2024;Micaela;Female;Content Calendar Pro;Template;39;4;156;China;Direct;YouTube;7
05/04/2025;Carlene;Genderqueer;Masterclass: Digital Marketing;E-book;59;2;118;Somalia;Shopify;Facebook Ads;9
5/24/2025;Golda;Female;Productivity Booster Pack;Template;73;3;219;Brazil;Direct;Email;5
06/02/2025;Malchy;Male;Masterclass: Digital Marketing;Template;140;1;140;Japan;ClickFunnels;Organic Search;5
12/24/2024;Aloin;Male;Financial Tracker;Template;133;3;399;China;Direct;Email;3
12/15/2024;Theodoric;Male;Project Management Toolkit;E-book;84;4;336;Brazil;Direct;Paid Ads;8
08/12/2024;Lucine;Female;Content Calendar Pro;Course;141;2;282;China;Kajabi;Organic Search;3
2/25/2025;Jocko;Male;Productivity Booster Pack;Coaching Program;68;2;136;Benin;ClickFunnels;YouTube;5
05/07/2025;Georas;Male;Habit Tracker for Creators;Template;110;1;110;Philippines;Direct;Organic Search;0
1/23/2025;Cati;Female;Masterclass: Digital Marketing;Subscription;102;1;102;Malaysia;Kajabi;Facebook Ads;10
10/05/2024;Patsy;Female;Financial Tracker;Course;126;5;630;Indonesia;Teachable;YouTube;0
11/13/2024;Pauly;Female;Ultimate Planner Hub;Webinar;35;1;35;Indonesia;Teachable;Instagram;6
1/16/2025;Karlik;Male;Financial Tracker;Course;103;1;103;China;Kajabi;Instagram;6
6/16/2025;Haley;Male;Productivity Booster Pack;E-book;37;2;74;Albania;Kajabi;Instagram;9
6/27/2024;Joellen;Female;AI Course for Beginners;Subscription;57;1;57;China;Teachable;Facebook Ads;3
3/31/2025;Karisa;Female;Ultimate Planner Hub;Subscription;124;5;620;Portugal;Kajabi;Instagram;10
3/22/2025;Ritchie;Male;Notion Second Brain;Webinar;122;5;610;Japan;Kajabi;Organic Search;6
01/08/2025;Trever;Male;Masterclass: Digital Marketing;Webinar;42;5;210;China;Gumroad;YouTube;5
07/09/2024;Caressa;Female;Ultimate Planner Hub;E-book;147;5;735;Brazil;Direct;Email;6
1/30/2025;Pammi;Female;Notion Second Brain;Webinar;80;4;320;Indonesia;Teachable;Instagram;6
6/22/2025;Morse;Male;Ultimate Planner Hub;Template;94;4;376;Sweden;Shopify;Paid Ads;8
1/22/2025;Samuele;Male;Notion Second Brain;Course;123;1;123;Tanzania;Gumroad;TikTok;3
5/21/2025;Bobbette;Female;Content Calendar Pro;Course;32;4;128;Indonesia;Teachable;Affiliate;4
9/17/2024;Marris;Female;Webinar: Launch Your First Course;Webinar;143;3;429;Japan;ClickFunnels;Facebook Ads;2
9/13/2024;Francesca;Female;Project Management Toolkit;Subscription;138;5;690;China;ClickFunnels;Paid Ads;5
9/25/2024;Anabal;Female;Habit Tracker for Creators;Webinar;132;5;660;Kuwait;Teachable;YouTube;7
11/12/2024;Sergeant;Male;Content Calendar Pro;Template;61;2;122;Greece;Direct;Instagram;2
9/23/2024;Reggi;Female;Masterclass: Digital Marketing;E-book;96;1;96;Bosnia and Herzegovina;ClickFunnels;Paid Ads;0
8/13/2024;Kelbee;Male;Productivity Booster Pack;Webinar;36;2;72;Vietnam;ClickFunnels;YouTube;7
05/12/2025;Clayborne;Male;Notion Second Brain;Subscription;111;5;555;Poland;Kajabi;Facebook Ads;8
05/06/2025;Deeann;Female;Habit Tracker for Creators;Template;34;2;68;Ireland;ClickFunnels;Instagram;1
3/26/2025;Irene;Genderqueer;Notion Second Brain;Coaching Program;118;5;590;Indonesia;ClickFunnels;Facebook Ads;10
9/23/2024;Carmina;Female;Financial Tracker;Coaching Program;132;1;132;Peru;Direct;Paid Ads;1
6/24/2025;Berkie;Male;Habit Tracker for Creators;Subscription;105;3;315;Croatia;Direct;Organic Search;6
02/01/2025;Sollie;Genderfluid;AI Course for Beginners;Template;73;5;365;Czech Republic;Kajabi;Organic Search;10
10/03/2024;Rodolph;Male;AI Course for Beginners;Template;97;5;485;China;Direct;Instagram;1
5/26/2025;Berna;Female;Habit Tracker for Creators;Course;84;5;420;Poland;Gumroad;Affiliate;9
05/08/2025;Ermanno;Male;Webinar: Launch Your First Course;Template;119;2;238;France;Shopify;Affiliate;7
9/27/2024;Ingrim;Male;AI Course for Beginners;Coaching Program;136;4;544;Sweden;Gumroad;TikTok;8
9/30/2024;Kenon;Male;AI Course for Beginners;Webinar;116;5;580;Palestinian Territory;Shopify;Email;6
11/18/2024;Marijo;Female;AI Course for Beginners;Template;142;1;142;Indonesia;ClickFunnels;Paid Ads;6
05/10/2025;Jordana;Female;Webinar: Launch Your First Course;Course;79;2;158;Malaysia;Direct;Email;7
7/14/2024;Otto;Male;Masterclass: Digital Marketing;Subscription;29;1;29;Russia;Shopify;Paid Ads;10
5/27/2025;Gunter;Genderfluid;Notion Second Brain;Webinar;96;5;480;Poland;Shopify;Organic Search;3
12/23/2024;Orelie;Female;Ultimate Planner Hub;Subscription;85;3;255;Brazil;Gumroad;TikTok;6
07/08/2024;Miriam;Female;Webinar: Launch Your First Course;Coaching Program;46;5;230;Portugal;Direct;YouTube;2
08/06/2024;Audrie;Female;Webinar: Launch Your First Course;Template;120;2;240;Brazil;Kajabi;Paid Ads;8
11/16/2024;Sydney;Male;Financial Tracker;Coaching Program;45;3;135;Chile;Direct;Organic Search;6
06/05/2025;Joni;Bigender;Notion Second Brain;Coaching Program;146;4;584;Ireland;Direct;Affiliate;3
2/15/2025;Tandie;Female;Financial Tracker;Subscription;46;2;92;China;Shopify;Instagram;9
12/30/2024;Jemie;Female;Ultimate Planner Hub;Subscription;74;2;148;Vietnam;ClickFunnels;Paid Ads;9
12/10/2024;Bertrando;Male;Ultimate Planner Hub;Template;112;2;224;Brazil;Gumroad;Organic Search;9
7/22/2024;Byrom;Male;Ultimate Planner Hub;Webinar;125;2;250;Indonesia;Direct;Facebook Ads;5
02/12/2025;Deni;Female;Masterclass: Digital Marketing;Subscription;102;4;408;France;Shopify;Organic Search;1
11/13/2024;Mace;Male;Notion Second Brain;Subscription;147;3;441;Central African Republic;Shopify;Paid Ads;8
4/14/2025;Stephi;Female;Ultimate Planner Hub;Course;110;2;220;Uganda;Kajabi;Email;1
10/28/2024;Chet;Male;Masterclass: Digital Marketing;Subscription;86;4;344;Canada;Direct;Email;4
11/27/2024;Andre;Male;Productivity Booster Pack;Template;39;4;156;Croatia;Gumroad;Paid Ads;9
9/16/2024;Marika;Genderqueer;Habit Tracker for Creators;Coaching Program;39;3;117;Greece;ClickFunnels;Paid Ads;5
11/13/2024;Jerald;Male;Habit Tracker for Creators;Webinar;19;2;38;Germany;Gumroad;Organic Search;7
7/26/2024;Francis;Male;Content Calendar Pro;Coaching Program;110;3;330;Colombia;ClickFunnels;YouTube;1
6/13/2025;Jori;Female;Webinar: Launch Your First Course;Subscription;82;2;164;China;Teachable;Email;1
12/13/2024;Darrin;Male;Project Management Toolkit;Course;41;1;41;Brazil;Direct;Organic Search;3
7/23/2024;Geneva;Female;Productivity Booster Pack;Template;68;1;68;Israel;Teachable;Facebook Ads;0
04/01/2025;Alayne;Female;Content Calendar Pro;E-book;82;3;246;Indonesia;Teachable;TikTok;7
8/31/2024;Rowe;Female;Webinar: Launch Your First Course;Webinar;143;2;286;United States;Shopify;Email;9
06/09/2025;Krystal;Female;Webinar: Launch Your First Course;Template;146;4;584;China;Gumroad;Email;6
01/10/2025;Goldia;Bigender;Ultimate Planner Hub;Webinar;68;1;68;Ireland;ClickFunnels;Organic Search;8
7/29/2024;Erin;Female;Content Calendar Pro;Template;122;1;122;Indonesia;Teachable;Paid Ads;8
10/24/2024;Angelica;Female;AI Course for Beginners;E-book;82;2;164;China;Direct;Organic Search;5
4/13/2025;Merrily;Female;Webinar: Launch Your First Course;Course;42;5;210;Nigeria;Direct;Affiliate;1
09/01/2024;Laurens;Male;Content Calendar Pro;Coaching Program;129;3;387;Laos;Direct;TikTok;5
7/16/2024;Rolf;Male;Ultimate Planner Hub;Template;46;4;184;Sweden;Teachable;Paid Ads;9
5/27/2025;Bertina;Female;Productivity Booster Pack;Template;119;2;238;France;Shopify;Paid Ads;1
03/01/2025;Imelda;Female;Masterclass: Digital Marketing;Coaching Program;40;4;160;China;Shopify;Affiliate;4
4/19/2025;Pippo;Male;Financial Tracker;Template;143;5;715;China;ClickFunnels;Organic Search;5
06/08/2025;Tori;Female;Ultimate Planner Hub;Subscription;75;3;225;Argentina;Shopify;Facebook Ads;5
7/16/2024;Clarey;Female;Habit Tracker for Creators;Course;63;3;189;Indonesia;ClickFunnels;Email;6
10/23/2024;Cynthie;Female;Webinar: Launch Your First Course;Subscription;149;3;447;China;Teachable;Affiliate;8
05/12/2025;Chandler;Male;Ultimate Planner Hub;Subscription;76;1;76;Nigeria;Kajabi;Paid Ads;3
7/30/2024;Jedidiah;Male;Content Calendar Pro;Subscription;46;5;230;China;ClickFunnels;Paid Ads;5
12/14/2024;Tony;Female;Productivity Booster Pack;Webinar;143;2;286;Syria;Gumroad;Email;1
4/22/2025;Lorenzo;Male;Productivity Booster Pack;Template;81;4;324;Mexico;ClickFunnels;Affiliate;0
1/14/2025;Waylen;Male;Masterclass: Digital Marketing;Coaching Program;124;4;496;Russia;ClickFunnels;TikTok;2
4/17/2025;Wilhelm;Male;Ultimate Planner Hub;Coaching Program;115;5;575;France;ClickFunnels;Instagram;6
12/12/2024;Isadora;Female;Habit Tracker for Creators;Course;55;4;220;Indonesia;Gumroad;YouTube;1
5/26/2025;Edwina;Female;Project Management Toolkit;Webinar;145;3;435;Peru;Direct;TikTok;7
2/22/2025;Bartholomew;Male;AI Course for Beginners;Template;21;2;42;Philippines;Shopify;Email;3
11/28/2024;Christian;Non-binary;Content Calendar Pro;Webinar;70;2;140;China;Shopify;Paid Ads;8
11/24/2024;Merle;Male;Masterclass: Digital Marketing;Coaching Program;123;4;492;United States;ClickFunnels;Facebook Ads;6
8/15/2024;Kahaleel;Male;Productivity Booster Pack;Course;34;3;102;Indonesia;Direct;Email;3
09/12/2024;Bella;Female;Content Calendar Pro;E-book;57;1;57;Mongolia;Gumroad;YouTube;3
12/03/2024;Briana;Female;Masterclass: Digital Marketing;Subscription;46;4;184;Argentina;Teachable;Paid Ads;7
4/26/2025;Marcelline;Female;Content Calendar Pro;Coaching Program;134;5;670;Italy;ClickFunnels;Email;6
8/13/2024;Skyler;Male;Content Calendar Pro;E-book;127;1;127;Portugal;Shopify;YouTube;7
2/22/2025;Waldon;Male;Webinar: Launch Your First Course;Coaching Program;90;2;180;Greece;ClickFunnels;Email;9
07/07/2024;Ernesto;Male;Productivity Booster Pack;E-book;95;2;190;Poland;Teachable;Instagram;5
7/19/2024;Nicolai;Male;Financial Tracker;Template;81;3;243;China;ClickFunnels;Instagram;6
6/30/2024;Esdras;Male;Productivity Booster Pack;Subscription;86;2;172;China;Gumroad;Affiliate;4
6/22/2025;Elise;Bigender;Masterclass: Digital Marketing;Coaching Program;125;5;625;Indonesia;Gumroad;YouTube;2
12/23/2024;Jobye;Female;Project Management Toolkit;Subscription;131;2;262;China;Kajabi;Organic Search;6
12/15/2024;Delaney;Male;Ultimate Planner Hub;Subscription;77;4;308;Greece;Shopify;Affiliate;7
04/04/2025;Florida;Female;Habit Tracker for Creators;Template;88;1;88;Philippines;ClickFunnels;YouTube;3
2/15/2025;Pasquale;Bigender;Content Calendar Pro;Template;134;3;402;Indonesia;ClickFunnels;Email;1
05/06/2025;Mattias;Male;Project Management Toolkit;E-book;56;2;112;Saudi Arabia;Direct;Instagram;1
7/29/2024;Missy;Female;Content Calendar Pro;Subscription;27;3;81;China;Kajabi;Email;9
3/31/2025;Fredi;Female;Webinar: Launch Your First Course;Subscription;31;1;31;Czech Republic;ClickFunnels;YouTube;6
10/10/2024;Ashia;Female;Notion Second Brain;Subscription;60;5;300;France;Teachable;YouTube;9
3/25/2025;Simone;Male;Webinar: Launch Your First Course;Subscription;124;1;124;China;Shopify;YouTube;4
7/30/2024;Susanne;Female;Ultimate Planner Hub;Template;68;1;68;Russia;Direct;Paid Ads;8
1/24/2025;Tobe;Male;Ultimate Planner Hub;Webinar;143;5;715;Philippines;Shopify;Instagram;3
6/20/2025;Zorina;Female;Webinar: Launch Your First Course;E-book;21;4;84;France;Shopify;Instagram;2
12/08/2024;Erin;Male;Webinar: Launch Your First Course;E-book;135;1;135;Portugal;ClickFunnels;YouTube;0
6/26/2024;Wini;Female;AI Course for Beginners;E-book;67;1;67;United States;Kajabi;Facebook Ads;4
9/25/2024;Paulo;Male;AI Course for Beginners;Template;136;2;272;Philippines;Shopify;YouTube;7
5/21/2025;Pacorro;Male;Productivity Booster Pack;Webinar;63;2;126;Egypt;ClickFunnels;Organic Search;9
6/14/2025;Jarvis;Male;Habit Tracker for Creators;Subscription;56;4;224;United States;Kajabi;Affiliate;4
6/19/2025;Filmer;Male;Notion Second Brain;Coaching Program;42;3;126;China;Teachable;Facebook Ads;9
5/29/2025;Savina;Female;Masterclass: Digital Marketing;Template;41;5;205;Czech Republic;Gumroad;Email;2
6/22/2025;Gerti;Female;Content Calendar Pro;Course;148;2;296;Poland;Gumroad;Affiliate;0
12/30/2024;Antony;Polygender;Habit Tracker for Creators;Subscription;131;1;131;Thailand;Shopify;Paid Ads;8
5/20/2025;Agnola;Female;Ultimate Planner Hub;Webinar;113;1;113;China;ClickFunnels;Paid Ads;7
9/14/2024;Reynard;Male;Ultimate Planner Hub;E-book;145;2;290;Japan;Kajabi;Paid Ads;3
09/06/2024;Jamey;Male;Habit Tracker for Creators;Course;100;4;400;Chile;Direct;Organic Search;10
9/22/2024;Jefferey;Male;Ultimate Planner Hub;Course;81;5;405;Russia;ClickFunnels;Organic Search;7
03/02/2025;Hi;Male;Ultimate Planner Hub;Webinar;134;4;536;Reunion;Teachable;Affiliate;6
09/10/2024;Cassey;Female;Webinar: Launch Your First Course;Course;40;1;40;Austria;ClickFunnels;Instagram;6
10/21/2024;Peirce;Male;Notion Second Brain;Template;48;2;96;Indonesia;Gumroad;Organic Search;4
7/24/2024;Cybill;Female;Masterclass: Digital Marketing;Course;118;4;472;Indonesia;Kajabi;Organic Search;9
11/12/2024;Harley;Male;Content Calendar Pro;Course;33;5;165;Comoros;ClickFunnels;Paid Ads;7
12/07/2024;Ferdinand;Male;Project Management Toolkit;Coaching Program;147;2;294;Iran;Kajabi;Email;10
5/24/2025;Corenda;Female;Productivity Booster Pack;Template;56;2;112;Argentina;Direct;Paid Ads;1
06/03/2025;Amabel;Female;Project Management Toolkit;Template;145;2;290;China;Teachable;Email;1
7/21/2024;Lorelei;Female;Ultimate Planner Hub;E-book;95;5;475;Vietnam;Shopify;YouTube;3
12/09/2024;Juline;Female;Financial Tracker;Course;65;3;195;Czech Republic;ClickFunnels;Organic Search;8
3/16/2025;Lavina;Female;Webinar: Launch Your First Course;E-book;103;3;309;Ukraine;Teachable;TikTok;4
05/10/2025;Sidoney;Female;Project Management Toolkit;Subscription;65;3;195;China;Direct;Organic Search;2
12/15/2024;Keane;Male;Content Calendar Pro;Template;106;1;106;Indonesia;Teachable;Instagram;8
11/06/2024;Wendi;Genderfluid;Content Calendar Pro;Course;137;4;548;Indonesia;Teachable;Organic Search;10
3/16/2025;Abbey;Bigender;Masterclass: Digital Marketing;Template;112;5;560;United States;Direct;Organic Search;5
09/06/2024;Angie;Male;Masterclass: Digital Marketing;Webinar;99;5;495;Canada;Kajabi;Paid Ads;1
11/19/2024;Padraig;Male;Masterclass: Digital Marketing;Course;19;5;95;Indonesia;ClickFunnels;Instagram;5
6/18/2025;Nichole;Female;AI Course for Beginners;Subscription;32;4;128;China;Kajabi;TikTok;8
7/23/2024;Abbey;Male;Project Management Toolkit;Subscription;120;3;360;Russia;Direct;Email;6
11/07/2024;Michal;Female;Productivity Booster Pack;Subscription;140;5;700;Czech Republic;Direct;Facebook Ads;0
07/08/2024;Catha;Female;Masterclass: Digital Marketing;Coaching Program;133;1;133;Colombia;ClickFunnels;TikTok;5
5/17/2025;Merrick;Male;Masterclass: Digital Marketing;E-book;22;4;88;China;Kajabi;Affiliate;5
12/09/2024;Rebekah;Female;Habit Tracker for Creators;Webinar;80;1;80;Bulgaria;Kajabi;Paid Ads;10
1/23/2025;Ervin;Male;Content Calendar Pro;E-book;29;1;29;Peru;Gumroad;Organic Search;5
5/18/2025;Rainer;Male;Financial Tracker;Template;52;3;156;Indonesia;Gumroad;TikTok;2
10/14/2024;Duane;Male;AI Course for Beginners;Course;129;2;258;China;ClickFunnels;Paid Ads;10
5/22/2025;Giulietta;Female;Notion Second Brain;Subscription;52;5;260;France;Shopify;Organic Search;6
06/01/2025;Christy;Female;Financial Tracker;Subscription;92;5;460;Vietnam;Gumroad;Affiliate;0
3/26/2025;Mylo;Male;Project Management Toolkit;Subscription;44;3;132;United States;Gumroad;TikTok;4
9/20/2024;Tory;Female;Masterclass: Digital Marketing;Subscription;133;5;665;Swaziland;Teachable;Facebook Ads;0
4/27/2025;Anitra;Female;Content Calendar Pro;Course;139;5;695;Indonesia;Direct;Instagram;8
06/02/2025;Lorens;Male;Masterclass: Digital Marketing;Template;93;1;93;Norway;Teachable;Instagram;1
5/14/2025;Pablo;Male;Ultimate Planner Hub;Coaching Program;139;1;139;Ireland;ClickFunnels;Affiliate;3
6/25/2024;Franklyn;Male;Productivity Booster Pack;Course;121;1;121;Russia;Kajabi;Organic Search;5
9/18/2024;Alair;Male;Ultimate Planner Hub;Webinar;145;1;145;Nigeria;Direct;Instagram;0
09/12/2024;Gaby;Male;Productivity Booster Pack;Webinar;25;1;25;Cuba;ClickFunnels;TikTok;0
2/21/2025;Fabiano;Male;Habit Tracker for Creators;Course;88;5;440;China;Kajabi;YouTube;0
8/25/2024;Tiphani;Female;Masterclass: Digital Marketing;Coaching Program;145;4;580;Indonesia;Shopify;Email;9
7/16/2024;Van;Male;Content Calendar Pro;Webinar;22;4;88;French Polynesia;Shopify;Instagram;9
12/22/2024;Hunfredo;Male;Webinar: Launch Your First Course;E-book;71;5;355;Philippines;Shopify;Affiliate;8
11/06/2024;Anestassia;Non-binary;Webinar: Launch Your First Course;Webinar;79;5;395;Kazakhstan;Teachable;TikTok;7
06/01/2025;Jelene;Female;Webinar: Launch Your First Course;Subscription;111;1;111;Russia;Kajabi;TikTok;4
05/02/2025;Marylou;Female;Webinar: Launch Your First Course;Course;24;2;48;Indonesia;ClickFunnels;Facebook Ads;6
7/31/2024;Godfry;Male;Financial Tracker;E-book;142;3;426;Italy;ClickFunnels;Email;4
02/10/2025;Barbi;Female;Financial Tracker;Course;84;3;252;Poland;Teachable;Organic Search;1
9/29/2024;Kenn;Male;Content Calendar Pro;Subscription;104;3;312;Philippines;ClickFunnels;Instagram;2
7/19/2024;Purcell;Male;Project Management Toolkit;E-book;139;3;417;Brazil;Direct;Email;4
10/17/2024;Vivia;Female;Productivity Booster Pack;Course;60;2;120;Belarus;Shopify;Instagram;3
10/28/2024;Putnem;Male;Project Management Toolkit;Course;70;4;280;Argentina;ClickFunnels;Email;9
05/01/2025;Beale;Male;AI Course for Beginners;Coaching Program;51;4;204;Poland;Gumroad;Email;1
11/02/2024;Brocky;Male;Financial Tracker;Subscription;136;2;272;Russia;Teachable;TikTok;4
10/30/2024;Catlaina;Female;Habit Tracker for Creators;E-book;114;3;342;Indonesia;ClickFunnels;Instagram;4
2/22/2025;Lazarus;Male;Masterclass: Digital Marketing;Webinar;99;4;396;France;Teachable;TikTok;4
